token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,layer_ix,content_token_ix
157,261,4022,0.38, a,0,157,correct_tags,cot,6.2549994e-08,7.603308e-07,0.9012421,0.0987571,12,144
158,4022,27853,0.24, short,0,158,correct_tags,cot,9.0513716e-08,1.4671028e-06,0.82995105,0.17004739,12,145
159,27853,503,0.38, paragraph,0,159,correct_tags,cot,3.3790093e-07,3.8231212e-07,0.2837311,0.7162682,12,146
160,483,31926,0.65, with,0,160,correct_tags,cot,6.698865e-07,6.040532e-07,0.63851875,0.36147994,12,147
161,2140,5571,0.84, key,0,161,correct_tags,cot,4.4654524e-07,6.462105e-06,0.9477864,0.052206732,12,148
162,5571,13,0.68, points,0,162,correct_tags,cot,8.269841e-08,1.4920358e-06,0.8191612,0.18083723,12,149
163,13,200007,0.39,.,0,163,correct_tags,cot,3.1368637e-11,2.7138333e-11,0.9571893,0.042810664,12,150
164,7649,4705,0.27, Use,0,164,correct_tags,cot,8.5339813e-10,6.6335843e-09,0.9919294,0.00807058,12,151
165,11888,23206,0.99, friendly,0,165,correct_tags,cot,1.1168742e-07,3.6457309e-06,0.98724455,0.01275173,12,152
166,23206,13,0.92, tone,0,166,correct_tags,cot,2.4967628e-09,7.460318e-08,0.979115,0.020884868,12,153
167,326,8633,0.22, and,0,167,correct_tags,cot,7.4313434e-08,6.7398616e-07,0.98397464,0.016024692,12,154
168,8633,1078,0.11, mention,0,168,correct_tags,cot,2.7916474e-08,1.5138683e-07,0.9612943,0.03870547,12,155
169,10606,6409,0.28, growing,0,169,correct_tags,cot,4.9197604e-07,4.422277e-06,0.9982217,0.0017734496,12,156
170,306,13727,0.38, in,0,170,correct_tags,cot,1.2208886e-06,1.950251e-06,0.94416517,0.055831715,12,157
171,35267,503,0.76, containers,0,171,correct_tags,cot,2.9256336e-05,0.0042603714,0.8229585,0.17275184,12,158
172,503,13727,0.75, or,0,172,correct_tags,cot,6.960472e-08,4.943253e-07,0.9723541,0.02764524,12,159
173,13727,11,0.55, garden,0,173,correct_tags,cot,2.9701735e-06,3.4297389e-06,0.90324074,0.09675297,12,160
174,27154,11,0.67, beds,0,174,correct_tags,cot,2.6123033e-07,3.7870338e-06,0.8840504,0.11594549,12,161
175,13,51441,0.43,.,0,175,correct_tags,cot,1.1047611e-09,7.785818e-09,0.9863209,0.0136791095,12,162
176,51441,3411,0.34, Provide,0,176,correct_tags,cot,9.787282e-09,2.2943179e-07,0.95613647,0.043863293,12,163
177,3411,4527,0.23, water,0,177,correct_tags,cot,2.051678e-05,0.0004597895,0.51829034,0.48122936,12,164
178,22586,11,0.46, amounts,0,178,correct_tags,cot,1.0427957e-05,0.00017384389,0.68947643,0.31033927,12,165
179,11,4207,0.89,",",0,179,correct_tags,cot,3.574789e-08,6.848145e-07,0.6647904,0.33520895,12,166
180,55414,11,0.35, sunlight,0,180,correct_tags,cot,7.85826e-06,0.0008675721,0.33270392,0.6664206,12,167
181,11,92224,0.95,",",0,181,correct_tags,cot,2.382936e-06,8.651258e-06,0.93291587,0.06707306,12,168
182,92224,1490,0.33, fertilizer,0,182,correct_tags,cot,1.2919686e-07,1.5469707e-06,0.039099395,0.9608989,12,169
183,1490,11,0.77, type,0,183,correct_tags,cot,2.1780671e-07,2.8109912e-07,0.23767307,0.7623264,12,170
184,11,326,0.32,",",0,184,correct_tags,cot,5.3710653e-07,9.853115e-06,0.9897584,0.010231228,12,171
185,275,39,1.0, p,0,185,correct_tags,cot,0.012157093,0.036339458,0.6290661,0.3224374,12,172
186,39,11,0.86,H,0,186,correct_tags,cot,0.0012927823,0.001266764,0.64098334,0.35645708,12,173
187,11,5178,0.18,",",0,187,correct_tags,cot,7.033039e-07,1.7154997e-07,0.9071249,0.09287434,12,174
188,165438,11,0.87, mulch,0,188,correct_tags,cot,2.1490343e-05,0.0017225419,0.44117102,0.557085,12,175
189,11,135775,0.48,",",0,189,correct_tags,cot,1.596481e-07,1.3363876e-07,0.9673323,0.0326674,12,176
190,127672,11,0.67, staking,0,190,correct_tags,cot,0.0004700285,0.020146774,0.97281474,0.006568428,12,177
191,13,8820,0.21,.,0,191,correct_tags,cot,7.530956e-09,3.259328e-08,0.9895633,0.010436746,12,178
192,27204,9858,0.17, Give,0,192,correct_tags,cot,4.537455e-09,4.3290772e-08,0.8066057,0.19339429,12,179
193,261,4853,0.22, a,0,193,correct_tags,cot,2.109053e-06,8.092633e-06,0.98731947,0.012670302,12,180
194,82463,6052,0.36, concise,0,194,correct_tags,cot,8.9753506e-08,2.7990552e-06,0.7370342,0.26296285,12,181
195,1721,6052,0.69, final,0,195,correct_tags,cot,7.016787e-09,4.775241e-09,0.82159215,0.17840782,12,182
196,6052,13,0.93, answer,0,196,correct_tags,cot,6.4237557e-09,5.7979594e-09,0.7322448,0.26775527,12,183
197,13,200007,0.95,.,0,197,correct_tags,cot,2.6674453e-12,4.4974244e-14,0.9136265,0.08637351,12,184
204,12253,802,0.99,Here,0,204,correct_tags,assistant,8.648795e-11,1.0810592e-10,0.0013468728,0.99865305,12,185
205,802,261,1.0,’s,0,205,correct_tags,assistant,4.462421e-11,5.5376856e-11,0.00016020787,0.9998398,12,186
206,261,4853,1.0, a,0,206,correct_tags,assistant,6.3346006e-10,1.9240827e-09,0.0007943996,0.99920565,12,187
207,4853,41372,0.59, quick,0,207,correct_tags,assistant,3.785361e-11,2.0253618e-11,4.506333e-05,0.99995494,12,188
208,11,57062,0.83,",",0,208,correct_tags,assistant,2.9039397e-12,5.466719e-12,1.1447251e-05,0.99998856,12,189
209,57062,50005,1.0, beginner,0,209,correct_tags,assistant,8.6143014e-14,3.7269385e-13,7.60742e-06,0.9999924,12,190
210,22301,9165,0.57,-friendly,0,210,correct_tags,assistant,1.8056021e-12,1.2859298e-11,8.404988e-05,0.99991596,12,191
211,65354,16658,0.5, cheat,0,211,correct_tags,assistant,1.360568e-11,1.2866325e-11,0.00010230883,0.9998977,12,192
212,16658,395,0.9, sheet,0,212,correct_tags,assistant,3.433931e-13,2.176907e-12,1.0503948e-05,0.9999895,12,193
213,734,12,0.98,":
",0,213,correct_tags,assistant,1.3928543e-10,3.7732087e-10,0.009260547,0.99073946,12,194
214,12,6240,1.0,-,0,214,correct_tags,assistant,1.6078822e-11,3.4483863e-12,0.00069270347,0.9993073,12,195
215,6240,30112,0.47, **,0,215,correct_tags,assistant,1.0593958e-11,2.0147857e-12,0.00025994072,0.99974006,12,196
216,15952,142760,0.59,Light,0,216,correct_tags,assistant,9.915534e-09,8.7287503e-07,6.0361406e-05,0.9999387,12,197
217,142760,220,0.58,:**,0,217,correct_tags,assistant,2.1083418e-13,5.093235e-13,1.7513545e-05,0.9999825,12,198
218,220,21,0.96, ,0,218,correct_tags,assistant,3.250336e-08,5.7573817e-07,0.0049177967,0.99508166,12,199
219,21,1585,0.94,6,0,219,correct_tags,assistant,2.0435107e-09,6.540582e-09,0.00015080809,0.9998492,12,200
220,1585,23,1.0,–,0,220,correct_tags,assistant,4.467115e-14,4.1625225e-14,4.2008378e-05,0.99995804,12,201
221,23,35971,0.9,8,0,221,correct_tags,assistant,5.468902e-11,3.960528e-11,2.0913176e-05,0.99997914,12,202
222,312,328,0.93, h,0,222,correct_tags,assistant,1.7933395e-09,9.660241e-09,0.0011832076,0.99881685,12,203
223,328,2823,0.9, of,0,223,correct_tags,assistant,2.7459253e-08,3.5182973e-06,0.0052109607,0.9947855,12,204
224,2823,7334,0.72, direct,0,224,correct_tags,assistant,2.375187e-07,7.0377355e-05,0.00071128894,0.9992181,12,205
225,55414,2454,0.43, sunlight,0,225,correct_tags,assistant,1.3398871e-08,8.850094e-07,0.00038206036,0.999617,12,206
226,2454,2163,1.0, each,0,226,correct_tags,assistant,1.0487979e-08,2.705711e-07,0.018447628,0.98155206,12,207
227,2163,350,0.72, day,0,227,correct_tags,assistant,9.892539e-10,5.0341384e-09,0.0002480926,0.99975187,12,208
228,350,267,0.49, (,0,228,correct_tags,assistant,5.9917167e-12,5.1671983e-10,0.00018140321,0.9998186,12,209
229,37521,26969,1.0,tom,0,229,correct_tags,assistant,2.0223755e-10,2.1773086e-09,1.8239489e-05,0.99998176,12,210
230,26969,553,0.51,atoes,0,230,correct_tags,assistant,1.7581963e-08,2.892267e-06,0.0020154314,0.99798167,12,211
231,553,3149,0.81, are,0,231,correct_tags,assistant,1.000989e-10,1.7832159e-08,0.00011452039,0.99988544,12,212
232,966,15393,0.54, “,0,232,correct_tags,assistant,1.3520634e-07,2.24991e-05,0.0061299303,0.9938474,12,213
233,15393,50005,0.86,full,0,233,correct_tags,assistant,3.7940226e-06,1.8719484e-05,0.009600608,0.9903769,12,214
234,2011,373,1.0,-s,0,234,correct_tags,assistant,4.0028773e-08,7.5957935e-08,0.012702282,0.98729765,12,215
235,373,693,1.0,un,0,235,correct_tags,assistant,2.4133276e-06,0.00056892354,0.017298656,0.98213,12,216
236,693,13940,0.96,”,0,236,correct_tags,assistant,4.0950406e-11,1.04262224e-10,4.037804e-06,0.99999595,12,217
237,13940,741,0.91, plants,0,237,correct_tags,assistant,1.0695083e-13,1.0392578e-13,2.078876e-05,0.99997926,12,218
238,6294,12,1.0,").
",0,238,correct_tags,assistant,3.4851106e-14,2.0306807e-14,1.10616e-05,0.9999889,12,219
239,12,6240,1.0,-,0,239,correct_tags,assistant,4.8951136e-09,2.0472477e-07,0.0018590962,0.9981407,12,220
240,6240,27874,1.0, **,0,240,correct_tags,assistant,8.8005185e-12,7.454231e-12,0.00010813552,0.9998919,12,221
241,27874,142760,0.99,Water,0,241,correct_tags,assistant,1.0994292e-09,2.9419895e-09,1.8641522e-05,0.9999814,12,222
242,142760,16835,0.75,:**,0,242,correct_tags,assistant,6.5320215e-12,2.1978294e-11,3.579574e-06,0.9999964,12,223
243,111093,395,1.0, Aim,0,243,correct_tags,assistant,8.979735e-12,9.2792675e-12,4.036237e-06,0.99999595,12,224
244,395,220,0.87, for,0,244,correct_tags,assistant,1.0136906e-07,1.5660629e-07,0.0018881412,0.9981116,12,225
245,1078,220,0.98, about,0,245,correct_tags,assistant,1.66371e-10,1.7373271e-12,0.000105837324,0.99989414,12,226
246,220,16,0.93, ,0,246,correct_tags,assistant,5.3189655e-07,2.4086566e-07,0.016168654,0.9838306,12,227
247,16,1585,0.8,1,0,247,correct_tags,assistant,1.3529207e-06,1.2897888e-07,0.034977745,0.9650208,12,228
248,306,13,0.65, in,0,248,correct_tags,assistant,7.023828e-05,8.8259745e-05,0.0027415936,0.9971,12,229
249,350,17,0.96, (,0,249,correct_tags,assistant,1.8486927e-06,2.4562496e-06,0.010040592,0.98995507,12,230
250,1161,35971,1.0,25,0,250,correct_tags,assistant,7.4408867e-06,6.204658e-07,0.012168319,0.9878236,12,231
251,8957,8,1.0, mm,0,251,correct_tags,assistant,7.08104e-08,1.5370468e-09,0.00015176086,0.9998481,12,232
252,8,328,0.85,),0,252,correct_tags,assistant,1.167332e-09,9.383266e-10,1.5833139e-05,0.99998415,12,233
253,328,3411,1.0, of,0,253,correct_tags,assistant,1.6395428e-07,4.4136957e-08,0.001621581,0.99837816,12,234
254,3411,777,0.99, water,0,254,correct_tags,assistant,2.9147968e-08,3.0280084e-08,0.0015847516,0.99841523,12,235
255,777,2384,1.0, per,0,255,correct_tags,assistant,1.5682318e-08,6.0386376e-09,0.008489962,0.99151003,12,236
256,2384,11,0.47, week,0,256,correct_tags,assistant,2.7383396e-10,4.8483495e-11,0.00011046824,0.9998895,12,237
257,11,13958,0.7,",",0,257,correct_tags,assistant,3.0549733e-11,2.0427457e-12,3.0019985e-06,0.999997,12,238
258,13958,290,0.78, keeping,0,258,correct_tags,assistant,4.163719e-09,1.2679313e-09,0.00014613682,0.99985385,12,239
259,290,22390,1.0, the,0,259,correct_tags,assistant,2.610096e-07,3.4785435e-07,0.0018860345,0.9981134,12,240
260,22390,31454,0.79, soil,0,260,correct_tags,assistant,2.3360524e-08,9.785847e-07,0.0005960782,0.9994029,12,241
261,31454,23364,0.99, consistently,0,261,correct_tags,assistant,6.192716e-10,1.2798627e-08,0.0001265508,0.9998734,12,242
262,23364,889,0.99, moist,0,262,correct_tags,assistant,2.5891784e-11,6.17846e-10,1.2670345e-05,0.99998736,12,243
263,889,625,0.97, but,0,263,correct_tags,assistant,2.2862412e-09,1.3374067e-09,0.00012407951,0.9998759,12,244
264,625,24712,0.89, not,0,264,correct_tags,assistant,4.7599884e-09,2.4726075e-09,0.00031606035,0.999684,12,245
265,24712,4544,1.0, sog,0,265,correct_tags,assistant,8.459235e-11,6.46813e-11,1.0785437e-06,0.9999989,12,246
266,4544,13,0.49,gy,0,266,correct_tags,assistant,4.462115e-12,4.316301e-12,3.211861e-06,0.9999968,12,247
267,13,12303,0.58,.,0,267,correct_tags,assistant,2.984812e-12,5.477868e-13,4.887109e-06,0.9999951,12,248
268,3813,35267,0.18, With,0,268,correct_tags,assistant,7.4302777e-09,5.149098e-10,0.00014281468,0.9998572,12,249
269,10609,503,0.52, heat,0,269,correct_tags,assistant,1.09503276e-07,2.0374067e-07,0.0012901413,0.99870956,12,250
270,11,481,0.45,",",0,270,correct_tags,assistant,9.067782e-07,6.466332e-07,0.0048055537,0.9951929,12,251
271,481,1340,0.78, you,0,271,correct_tags,assistant,0.00014070403,0.000112214875,0.033988003,0.96575904,12,252
272,4720,1309,0.86,’ll,0,272,correct_tags,assistant,1.1407021e-09,4.6537624e-10,9.19738e-05,0.999908,12,253
273,1309,316,0.68, need,0,273,correct_tags,assistant,1.4860169e-09,1.7766975e-10,0.00027940053,0.99972063,12,254
274,316,3411,0.93, to,0,274,correct_tags,assistant,9.7461374e-08,1.0373318e-08,0.0029248595,0.9970751,12,255
275,3411,945,0.61, water,0,275,correct_tags,assistant,2.7376357e-09,3.0505367e-09,0.00040808023,0.9995919,12,256
276,945,4783,0.88, more,0,276,correct_tags,assistant,5.241596e-10,3.0210313e-11,6.315411e-05,0.9999368,12,257
277,4783,2322,0.56, often,0,277,correct_tags,assistant,2.2515016e-10,2.0395087e-10,5.634921e-05,0.9999436,12,258
278,350,50492,0.34, (,0,278,correct_tags,assistant,6.6673234e-10,1.9599444e-10,0.00073305046,0.9992669,12,259
279,87311,503,0.48,daily,0,279,correct_tags,assistant,6.720878e-09,3.7078907e-10,5.9622897e-05,0.9999404,12,260
280,503,1753,0.99, or,0,280,correct_tags,assistant,2.4053768e-09,2.9996552e-09,0.00014610798,0.99985385,12,261
281,1753,1273,0.91, every,0,281,correct_tags,assistant,1.00757696e-07,1.6951577e-07,0.027309915,0.9726898,12,262
282,1273,2163,1.0, other,0,282,correct_tags,assistant,5.7859175e-08,1.4653497e-08,0.0008857467,0.9991142,12,263
283,2163,6294,0.43, day,0,283,correct_tags,assistant,9.350099e-09,1.8419613e-10,0.00020978905,0.99979025,12,264
284,6294,12,1.0,").
",0,284,correct_tags,assistant,2.1950576e-14,2.714681e-16,1.3234632e-06,0.9999987,12,265
285,12,6240,1.0,-,0,285,correct_tags,assistant,9.208749e-13,3.3544164e-13,1.2218912e-05,0.9999877,12,266
286,6240,37,0.56, **,0,286,correct_tags,assistant,5.9093308e-12,4.186115e-13,7.734694e-06,0.99999225,12,267
287,37,189301,1.0,F,0,287,correct_tags,assistant,1.29505855e-08,1.2947744e-08,2.8826094e-05,0.99997115,12,268
288,189301,4492,1.0,ertil,0,288,correct_tags,assistant,1.0709983e-09,3.2081373e-09,3.9079687e-06,0.99999607,12,269
289,4492,142760,1.0,izer,0,289,correct_tags,assistant,4.073894e-13,7.087192e-13,5.0346415e-08,1.0,12,270
290,142760,7972,0.65,:**,0,290,correct_tags,assistant,4.8804065e-13,7.968716e-14,5.0564296e-07,0.9999995,12,271
291,7649,261,1.0, Use,0,291,correct_tags,assistant,3.868017e-10,8.618983e-11,5.1320545e-05,0.9999486,12,272
292,261,32879,1.0, a,0,292,correct_tags,assistant,2.0360012e-06,2.428995e-06,0.025424406,0.9745711,12,273
293,32879,41372,0.35, balanced,0,293,correct_tags,assistant,4.1466148e-08,1.0414194e-07,0.002036954,0.99796295,12,274
294,350,702,0.65, (,0,294,correct_tags,assistant,1.3895848e-08,1.4723232e-08,0.004230051,0.9957699,12,275
295,68,1940,1.0,e,0,295,correct_tags,assistant,1.776335e-09,6.640465e-10,3.1974552e-05,0.99996805,12,276
296,1940,4213,1.0,.g,0,296,correct_tags,assistant,2.3900708e-09,2.1955666e-09,9.23851e-05,0.9999076,12,277
297,4213,220,0.99,".,",0,297,correct_tags,assistant,2.6535016e-10,1.3895188e-09,0.00037768958,0.9996222,12,278
298,220,702,0.97, ,0,298,correct_tags,assistant,1.6999345e-05,4.8236334e-06,0.011550993,0.9884272,12,279
299,702,50005,0.84,10,0,299,correct_tags,assistant,3.3356156e-07,7.5908515e-09,0.0013021589,0.9986975,12,280
300,12,702,1.0,-,0,300,correct_tags,assistant,6.212939e-09,2.4717655e-09,0.00013777755,0.9998622,12,281
301,702,12,1.0,10,0,301,correct_tags,assistant,7.2673e-07,7.2765434e-09,0.0005108834,0.99948835,12,282
302,12,702,1.0,-,0,302,correct_tags,assistant,2.6021098e-05,3.778829e-05,0.004822749,0.99511343,12,283
303,702,8,0.98,10,0,303,correct_tags,assistant,4.7590683e-09,2.2397463e-10,1.3628278e-05,0.9999864,12,284
304,8,503,0.67,),0,304,correct_tags,assistant,2.6270203e-10,6.240803e-11,1.4548111e-05,0.99998546,12,285
305,503,59604,0.51, or,0,305,correct_tags,assistant,4.313673e-11,2.4398787e-11,5.3923082e-05,0.9999461,12,286
306,59604,50005,0.96, tomato,0,306,correct_tags,assistant,7.133499e-09,1.0201348e-07,0.00027175737,0.99972814,12,287
307,31999,92224,0.75,-specific,0,307,correct_tags,assistant,1.6684631e-11,1.6613396e-12,2.8330746e-06,0.99999714,12,288
308,92224,13,0.41, fertilizer,0,308,correct_tags,assistant,4.833654e-09,3.043046e-09,3.2442094e-05,0.9999676,12,289
309,13,43297,0.69,.,0,309,correct_tags,assistant,1.6443261e-12,2.7968979e-14,6.0700467e-07,0.9999994,12,290
310,7972,483,0.63, Start,0,310,correct_tags,assistant,2.1054093e-10,3.3613906e-12,2.2416598e-05,0.9999776,12,291
311,483,261,0.95, with,0,311,correct_tags,assistant,5.604789e-11,1.0146421e-11,1.7329428e-05,0.9999827,12,292
312,261,4207,0.76, a,0,312,correct_tags,assistant,3.599607e-09,5.8995897e-10,0.0024605093,0.9975395,12,293
313,4207,7685,0.49, light,0,313,correct_tags,assistant,1.0311274e-09,6.0182505e-11,0.0004342205,0.9995658,12,294
314,7685,540,0.46, feed,0,314,correct_tags,assistant,7.69557e-11,2.242539e-11,8.677542e-05,0.9999132,12,295
315,1261,290,0.47, when,0,315,correct_tags,assistant,6.246733e-09,2.8818095e-10,0.0026082923,0.9973917,12,296
316,290,1577,0.88, the,0,316,correct_tags,assistant,8.402191e-08,1.5883652e-09,0.0031511588,0.99684876,12,297
317,1577,1343,0.41, first,0,317,correct_tags,assistant,2.2529375e-07,2.4000205e-10,0.011337369,0.9886624,12,298
318,1343,15657,1.0, true,0,318,correct_tags,assistant,2.2096522e-07,3.4189864e-09,0.00034731117,0.9996525,12,299
319,15657,7680,0.99, leaves,0,319,correct_tags,assistant,2.144175e-08,3.0193248e-10,0.0006208796,0.99937904,12,300
320,7680,11,0.89, appear,0,320,correct_tags,assistant,5.7432366e-12,1.0927962e-13,8.387763e-06,0.99999166,12,301
321,11,1815,0.99,",",0,321,correct_tags,assistant,4.9097996e-12,1.9514121e-12,7.647724e-07,0.9999993,12,302
322,1815,6160,0.87, then,0,322,correct_tags,assistant,1.7324461e-10,7.474217e-11,5.895215e-06,0.99999416,12,303
323,6160,316,1.0, switch,0,323,correct_tags,assistant,1.3968272e-10,3.972051e-12,6.638367e-06,0.9999933,12,304
324,316,261,0.98, to,0,324,correct_tags,assistant,2.6181462e-07,1.4345329e-07,0.00097649643,0.9990231,12,305
325,261,7266,0.53, a,0,325,correct_tags,assistant,6.3682705e-07,8.502205e-07,0.061620794,0.93837774,12,306
326,4465,50005,1.0, low,0,326,correct_tags,assistant,2.829198e-06,1.5714207e-07,0.028576957,0.9714201,12,307
327,84169,32274,0.95,-ph,0,327,correct_tags,assistant,9.1908575e-08,3.8336548e-10,8.273685e-06,0.99999166,12,308
328,32274,42088,0.99,osph,0,328,correct_tags,assistant,0.00037474433,7.2960574e-05,0.01913207,0.98042023,12,309
329,42088,966,0.47,orus,0,329,correct_tags,assistant,9.786455e-07,1.4214745e-08,0.0003967251,0.99960226,12,310
330,11,1932,0.85,",",0,330,correct_tags,assistant,3.1639313e-09,5.962441e-10,0.00033495453,0.999665,12,311
331,1932,172972,0.95, high,0,331,correct_tags,assistant,3.8702638e-08,7.88823e-09,0.0012352691,0.99876475,12,312
332,172972,72659,0.99,-pot,0,332,correct_tags,assistant,1.4133542e-09,2.0812322e-11,3.404075e-05,0.9999659,12,313
333,72659,966,0.41,assium,0,333,correct_tags,assistant,6.139667e-07,2.5166136e-07,0.0018967054,0.9981025,12,314
334,25306,350,0.81, blend,0,334,correct_tags,assistant,9.632074e-11,3.3116682e-12,5.7858188e-06,0.99999416,12,315
335,350,68,0.47, (,0,335,correct_tags,assistant,4.7550342e-11,1.4835206e-12,0.00021579872,0.9997842,12,316
336,68,1940,1.0,e,0,336,correct_tags,assistant,3.0794054e-09,1.2183041e-09,3.3818786e-05,0.99996614,12,317
337,1940,4213,1.0,.g,0,337,correct_tags,assistant,4.992193e-08,4.5076693e-09,0.00016996298,0.99983,12,318
338,4213,220,1.0,".,",0,338,correct_tags,assistant,8.322908e-10,9.366768e-10,0.0019530228,0.998047,12,319
339,220,20,0.82, ,0,339,correct_tags,assistant,6.621999e-07,2.721365e-08,0.006710676,0.9932887,12,320
340,19,12,0.93,4,0,340,correct_tags,assistant,2.8016825e-07,2.2391218e-09,0.0017711193,0.9982286,12,321
341,12,702,0.24,-,0,341,correct_tags,assistant,1.1886688e-07,5.279041e-09,0.0018679667,0.99813193,12,322
342,702,12,1.0,10,0,342,correct_tags,assistant,1.60563e-06,1.52641e-09,0.0008554134,0.999143,12,323
343,12,702,0.34,-,0,343,correct_tags,assistant,1.3531702e-06,3.621671e-08,0.0017422615,0.9982564,12,324
344,702,8,1.0,10,0,344,correct_tags,assistant,1.39736045e-08,7.1616664e-11,9.329918e-05,0.99990666,12,325
345,8,4730,0.65,),0,345,correct_tags,assistant,9.0230523e-10,2.343857e-11,5.090825e-06,0.9999949,12,326
346,4730,15310,0.85, once,0,346,correct_tags,assistant,7.5409465e-09,5.666432e-10,0.00015933553,0.9998406,12,327
347,15310,13217,0.43, fruit,0,347,correct_tags,assistant,4.6298737e-08,2.8576316e-08,0.00011049794,0.9998894,12,328
348,289,18015,0.75,ing,0,348,correct_tags,assistant,8.8080306e-08,1.9453584e-08,0.00026762614,0.9997322,12,329
349,18015,558,0.5, begins,0,349,correct_tags,assistant,1.3157271e-11,2.7558472e-12,3.868563e-06,0.9999962,12,330
350,13,43297,0.41,.,0,350,correct_tags,assistant,6.278062e-13,9.248874e-15,7.3563297e-07,0.9999993,12,331
351,17547,290,0.47, Follow,0,351,correct_tags,assistant,1.8807452e-11,1.4675086e-14,1.36096405e-05,0.9999864,12,332
352,4208,9837,0.76, label,0,352,correct_tags,assistant,5.0055164e-09,1.8140668e-10,0.00031566285,0.99968433,12,333
353,15543,2322,0.47, instructions,0,353,correct_tags,assistant,6.738041e-12,9.351927e-14,4.341968e-06,0.9999957,12,334
354,395,22586,0.25, for,0,354,correct_tags,assistant,1.0442672e-10,5.2190904e-12,9.4637355e-05,0.99990535,12,335
355,9762,50005,0.66, mix,0,355,correct_tags,assistant,6.383568e-08,7.640199e-09,5.897716e-05,0.999941,12,336
356,69972,558,0.8, ratios,0,356,correct_tags,assistant,5.116102e-10,3.8685357e-11,2.3575561e-05,0.9999764,12,337
357,558,12,1.0,".
",0,357,correct_tags,assistant,2.5386876e-12,1.4379138e-14,6.3341827e-06,0.9999937,12,338
358,12,6240,1.0,-,0,358,correct_tags,assistant,8.702576e-12,3.9247695e-14,2.4579424e-06,0.9999975,12,339
359,6240,13863,0.66, **,0,359,correct_tags,assistant,8.566589e-11,8.8921654e-13,1.49302205e-05,0.9999851,12,340
360,13863,9858,0.68,Other,0,360,correct_tags,assistant,2.0212994e-12,3.9045146e-14,1.0164494e-07,0.9999999,12,341
361,2140,9858,0.98, key,0,361,correct_tags,assistant,1.08703315e-11,3.6268105e-13,3.0746756e-07,0.99999964,12,342
362,9858,142760,0.56, tips,0,362,correct_tags,assistant,8.010689e-14,2.1205007e-14,5.3626096e-08,1.0,12,343
363,25,1612,1.0,:,0,363,correct_tags,assistant,8.2740155e-07,2.8583614e-08,5.676072e-05,0.9999424,12,344
364,1612,220,1.0,"**
",0,364,correct_tags,assistant,3.5030298e-14,3.505646e-16,1.7142357e-07,0.9999999,12,345
365,220,533,0.91, ,0,365,correct_tags,assistant,3.2899035e-07,1.3773635e-08,0.00015596284,0.9998437,12,346
366,533,6240,0.9, -,0,366,correct_tags,assistant,1.23052245e-11,4.0915188e-14,7.1127147e-07,0.9999993,12,347
367,6240,5808,0.96, **,0,367,correct_tags,assistant,8.155987e-11,1.2996801e-12,5.0381368e-05,0.9999496,12,348
368,5808,311,1.0,So,0,368,correct_tags,assistant,1.7081495e-06,5.377284e-07,7.993554e-05,0.99991786,12,349
369,311,275,0.58,il,0,369,correct_tags,assistant,1.967448e-08,2.1025826e-08,1.262456e-05,0.99998736,12,350
370,275,39,1.0, p,0,370,correct_tags,assistant,4.2293676e-05,3.998894e-06,0.00018040302,0.9997733,12,351
371,39,142760,0.5,H,0,371,correct_tags,assistant,5.163391e-08,1.6400321e-09,7.748175e-06,0.99999225,12,352
372,142760,220,0.74,:**,0,372,correct_tags,assistant,7.459911e-11,1.385419e-12,2.8524423e-06,0.99999714,12,353
373,220,21,1.0, ,0,373,correct_tags,assistant,2.5014404e-07,5.6697413e-08,0.00014260235,0.99985707,12,354
374,21,13,1.0,6,0,374,correct_tags,assistant,5.0822337e-06,1.840233e-06,8.320678e-05,0.9999099,12,355
375,13,15,0.95,.,0,375,correct_tags,assistant,3.0215751e-06,4.64512e-07,0.0001321007,0.99986434,12,356
376,15,1585,0.86,0,0,376,correct_tags,assistant,3.3352923e-10,3.790184e-12,1.5447106e-06,0.99999845,12,357
377,1585,21,1.0,–,0,377,correct_tags,assistant,3.8270893e-12,2.2352602e-13,2.8746886e-06,0.99999714,12,358
378,21,13,1.0,6,0,378,correct_tags,assistant,4.7004127e-07,1.0279132e-07,0.00011216235,0.9998872,12,359
379,13,23,1.0,.,0,379,correct_tags,assistant,7.323921e-09,1.6158598e-10,2.431415e-05,0.9999757,12,360
380,23,395,0.38,8,0,380,correct_tags,assistant,1.8208475e-08,2.1036341e-10,1.14285e-05,0.99998856,12,361
381,395,24174,0.6, for,0,381,correct_tags,assistant,1.4606329e-07,5.856399e-09,0.0012431492,0.99875665,12,362
382,1636,72324,0.77, best,0,382,correct_tags,assistant,4.629439e-07,7.603619e-08,0.0028972754,0.9971022,12,363
383,72324,108958,0.99, nutrient,0,383,correct_tags,assistant,5.480988e-07,1.2460485e-07,4.29075e-06,0.999995,12,364
384,108958,558,0.89, uptake,0,384,correct_tags,assistant,6.4990955e-09,3.754627e-10,1.5502077e-05,0.9999845,12,365
385,558,220,1.0,".
",0,385,correct_tags,assistant,1.06503526e-14,1.3824472e-17,9.494137e-09,1.0,12,366
386,220,533,0.73, ,0,386,correct_tags,assistant,3.8923084e-11,2.1229102e-11,7.779604e-07,0.99999917,12,367
387,533,6240,1.0, -,0,387,correct_tags,assistant,1.1372395e-09,1.8837078e-10,1.1621453e-05,0.9999883,12,368
