construction,span,command,order,layer,space,contrast,metric,mean,lo,hi,n,frac_positive
null_ctrl,slot2,marker,A,16,uat,prohibition-neutral,log_user_tool,-0.06738152307287394,-0.11227423600950028,-0.02708435846055723,100,0.42
command-minus-null,slot1,exfil,A,8,sucat,prohibition-neutral,log_user_tool,0.025320963865386296,-0.003978347127780004,0.05447414592919561,100,0.55
command-minus-null,slot1,exfil,A,8,uat,prohibition-neutral,log_user_tool,-0.0031849645544436366,-0.02524319385546362,0.020523090689284568,100,0.48
command-minus-null,slot1,exfil,A,12,sucat,prohibition-neutral,log_user_tool,0.037105956179825844,-0.007282241296870524,0.08072598993960278,100,0.61
command-minus-null,slot1,exfil,A,12,uat,prohibition-neutral,log_user_tool,0.030270652636647907,-0.005895980554381379,0.06343166390920249,100,0.57
command-minus-null,slot1,exfil,A,16,sucat,prohibition-neutral,log_user_tool,0.019681527946212182,-0.020673694624913048,0.06315281865206733,100,0.57
command-minus-null,slot1,exfil,A,16,uat,prohibition-neutral,log_user_tool,0.06534588877935618,0.031154762018893865,0.10178148464428655,100,0.65
command-minus-null,slot1,marker,B,8,sucat,prohibition-neutral,log_user_tool,0.04147611646150328,0.012934136670605932,0.07158365348824333,100,0.57
command-minus-null,slot1,marker,B,8,uat,prohibition-neutral,log_user_tool,0.024867141974692378,0.0041646454646239815,0.04739731003762681,100,0.59
command-minus-null,slot1,marker,B,12,sucat,prohibition-neutral,log_user_tool,0.02053139336905314,-0.029427917563617165,0.07047773164805582,100,0.56
command-minus-null,slot1,marker,B,12,uat,prohibition-neutral,log_user_tool,0.0401416096345561,-0.0018840715285921364,0.08269429303834284,100,0.58
command-minus-null,slot1,marker,B,16,sucat,prohibition-neutral,log_user_tool,-0.016054452847320787,-0.07032280285397209,0.03592932044233777,100,0.47
command-minus-null,slot1,marker,B,16,uat,prohibition-neutral,log_user_tool,0.035863248748137073,-0.009601869165886142,0.0790762543589987,100,0.57
command-minus-null,slot2,exfil,B,8,sucat,prohibition-neutral,log_user_tool,0.024168056495512725,-0.005753771987930773,0.055775164387481396,100,0.53
command-minus-null,slot2,exfil,B,8,uat,prohibition-neutral,log_user_tool,0.016042869888362437,-0.008217772819327456,0.043240430127354464,100,0.51
command-minus-null,slot2,exfil,B,12,sucat,prohibition-neutral,log_user_tool,0.02529800736735539,-0.014415199788743002,0.06625491261585444,100,0.58
command-minus-null,slot2,exfil,B,12,uat,prohibition-neutral,log_user_tool,0.01476603930234215,-0.021393132147265438,0.050331984922490663,100,0.55
command-minus-null,slot2,exfil,B,16,sucat,prohibition-neutral,log_user_tool,0.03963890879365134,-0.013946108592440078,0.09054515621561814,100,0.58
command-minus-null,slot2,exfil,B,16,uat,prohibition-neutral,log_user_tool,0.05508741830708964,0.016715487713192003,0.09250345110502388,100,0.64
command-minus-null,slot2,marker,A,8,sucat,prohibition-neutral,log_user_tool,0.03542933373836253,0.002158782132571193,0.06938902663919894,100,0.62
command-minus-null,slot2,marker,A,8,uat,prohibition-neutral,log_user_tool,0.007420604268186395,-0.020872688900133555,0.03693550778057504,100,0.56
command-minus-null,slot2,marker,A,12,sucat,prohibition-neutral,log_user_tool,0.1272426356539987,0.08429090321281027,0.17399654000343365,100,0.76
command-minus-null,slot2,marker,A,12,uat,prohibition-neutral,log_user_tool,0.11728284333613352,0.07274468174422195,0.16216341812196905,100,0.76
command-minus-null,slot2,marker,A,16,sucat,prohibition-neutral,log_user_tool,-0.051398726132136384,-0.10917222010916118,0.011931754448008107,100,0.46
command-minus-null,slot2,marker,A,16,uat,prohibition-neutral,log_user_tool,0.049098576891276634,0.0017648152803134507,0.10023863534711075,100,0.63
