token_in_seg_ix,count,acc,model,layer_ix,role_space
4,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
5,3,1.0,gptoss-20b,6,"system,user,cot,assistant"
6,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
7,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
8,3,1.0,gptoss-20b,6,"system,user,cot,assistant"
9,3,1.0,gptoss-20b,6,"system,user,cot,assistant"
10,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
11,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
12,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
13,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
14,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
15,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
16,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
17,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
18,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
19,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
20,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
21,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
22,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
23,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
24,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
25,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
26,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
27,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
28,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
29,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
30,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
31,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
32,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
33,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
34,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
35,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
36,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
37,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
38,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
39,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
40,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
41,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
42,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
43,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
44,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
45,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
46,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
47,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
48,3,0.6667,gptoss-20b,6,"system,user,cot,assistant"
49,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
50,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
51,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
52,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
53,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
54,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
55,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
56,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
57,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
58,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
59,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
60,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
61,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
62,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
63,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
64,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
65,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
66,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
67,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
68,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
69,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
70,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
71,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
72,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
73,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
74,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
75,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
76,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
77,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
78,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
79,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
80,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
81,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
82,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
83,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
84,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
85,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
86,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
87,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
88,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
89,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
90,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
91,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
92,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
93,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
94,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
95,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
96,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
97,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
98,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
99,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
100,3,0.0,gptoss-20b,6,"system,user,cot,assistant"
101,3,0.3333,gptoss-20b,6,"system,user,cot,assistant"
102,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
103,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
104,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
105,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
106,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
107,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
108,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
109,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
110,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
111,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
112,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
113,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
114,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
115,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
116,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
117,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
118,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
119,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
120,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
121,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
122,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
123,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
124,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
125,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
126,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
127,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
128,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
129,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
130,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
131,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
132,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
133,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
134,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
135,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
136,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
137,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
138,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
139,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
140,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
141,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
142,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
143,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
144,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
145,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
146,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
147,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
148,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
149,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
150,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
151,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
152,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
153,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
154,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
155,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
156,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
157,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
158,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
159,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
160,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
161,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
162,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
163,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
164,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
165,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
166,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
167,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
168,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
169,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
170,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
171,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
172,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
173,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
174,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
175,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
176,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
177,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
178,2,0.0,gptoss-20b,6,"system,user,cot,assistant"
179,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
180,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
181,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
182,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
183,2,0.5,gptoss-20b,6,"system,user,cot,assistant"
184,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
185,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
186,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
187,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
188,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
189,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
190,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
191,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
192,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
193,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
194,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
195,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
196,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
197,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
198,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
199,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
200,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
201,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
202,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
203,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
204,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
205,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
206,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
207,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
208,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
209,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
210,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
211,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
212,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
213,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
214,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
215,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
216,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
217,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
218,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
219,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
220,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
221,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
222,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
223,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
224,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
225,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
226,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
227,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
228,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
229,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
230,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
231,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
232,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
233,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
234,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
235,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
236,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
237,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
238,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
239,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
240,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
241,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
242,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
243,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
244,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
245,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
246,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
247,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
248,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
249,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
250,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
251,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
252,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
253,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
254,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
255,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
256,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
257,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
258,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
259,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
260,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
261,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
262,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
263,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
264,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
265,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
266,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
267,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
268,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
269,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
270,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
271,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
272,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
273,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
274,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
275,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
276,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
277,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
278,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
279,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
280,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
281,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
282,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
283,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
284,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
285,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
286,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
287,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
288,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
289,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
290,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
291,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
292,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
293,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
294,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
295,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
296,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
297,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
298,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
299,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
300,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
301,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
302,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
303,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
304,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
305,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
306,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
307,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
308,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
309,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
310,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
311,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
312,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
313,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
314,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
315,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
316,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
317,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
318,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
319,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
320,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
321,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
322,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
323,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
324,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
325,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
326,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
327,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
328,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
329,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
330,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
331,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
332,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
333,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
334,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
335,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
336,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
337,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
338,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
339,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
340,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
341,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
342,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
343,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
344,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
345,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
346,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
347,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
348,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
349,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
350,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
351,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
352,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
353,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
354,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
355,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
356,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
357,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
358,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
359,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
360,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
361,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
362,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
363,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
364,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
365,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
366,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
367,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
368,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
369,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
370,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
371,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
372,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
373,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
374,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
375,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
376,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
377,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
378,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
379,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
380,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
381,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
382,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
383,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
384,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
385,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
386,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
387,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
388,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
389,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
390,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
391,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
392,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
393,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
394,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
395,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
396,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
397,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
398,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
399,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
400,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
401,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
402,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
403,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
404,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
405,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
406,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
407,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
408,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
409,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
410,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
411,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
412,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
413,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
414,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
415,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
416,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
417,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
418,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
419,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
420,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
421,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
422,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
423,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
424,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
425,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
426,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
427,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
428,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
429,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
430,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
431,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
432,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
433,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
434,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
435,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
436,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
437,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
438,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
439,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
440,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
441,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
442,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
443,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
444,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
445,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
446,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
447,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
448,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
449,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
450,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
451,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
452,1,0.0,gptoss-20b,6,"system,user,cot,assistant"
