token_in_seg_ix,count,acc,model,layer_ix,role_space
44,36,0.9167,gptoss-20b,6,"system,user,assistant,tool"
45,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
46,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
47,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
48,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
49,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
50,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
51,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
52,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
53,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
54,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
55,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
56,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
57,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
58,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
59,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
60,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
61,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
62,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
63,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
64,36,0.8889,gptoss-20b,6,"system,user,assistant,tool"
65,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
66,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
67,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
68,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
69,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
70,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
71,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
72,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
73,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
74,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
75,36,0.9167,gptoss-20b,6,"system,user,assistant,tool"
76,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
77,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
78,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
79,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
80,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
81,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
82,36,0.9167,gptoss-20b,6,"system,user,assistant,tool"
83,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
84,36,1.0,gptoss-20b,6,"system,user,assistant,tool"
85,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
86,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
87,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
88,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
89,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
90,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
91,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
92,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
93,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
94,36,0.8889,gptoss-20b,6,"system,user,assistant,tool"
95,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
96,36,0.9167,gptoss-20b,6,"system,user,assistant,tool"
97,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
98,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
99,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
100,36,0.9722,gptoss-20b,6,"system,user,assistant,tool"
101,36,0.9444,gptoss-20b,6,"system,user,assistant,tool"
102,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
103,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
104,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
105,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
106,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
107,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
108,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
109,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
110,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
111,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
112,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
113,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
114,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
115,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
116,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
117,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
118,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
119,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
120,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
121,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
122,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
123,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
124,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
125,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
126,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
127,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
128,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
129,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
130,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
131,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
132,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
133,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
134,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
135,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
136,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
137,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
138,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
139,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
140,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
141,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
142,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
143,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
144,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
145,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
146,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
147,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
148,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
149,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
150,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
151,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
152,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
153,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
154,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
155,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
156,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
157,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
158,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
159,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
160,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
161,32,0.8438,gptoss-20b,6,"system,user,assistant,tool"
162,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
163,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
164,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
165,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
166,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
167,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
168,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
169,32,0.9375,gptoss-20b,6,"system,user,assistant,tool"
170,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
171,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
172,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
173,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
174,32,0.8438,gptoss-20b,6,"system,user,assistant,tool"
175,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
176,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
177,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
178,32,0.9688,gptoss-20b,6,"system,user,assistant,tool"
179,32,0.9062,gptoss-20b,6,"system,user,assistant,tool"
180,32,0.8438,gptoss-20b,6,"system,user,assistant,tool"
181,32,1.0,gptoss-20b,6,"system,user,assistant,tool"
182,32,0.875,gptoss-20b,6,"system,user,assistant,tool"
183,32,0.8438,gptoss-20b,6,"system,user,assistant,tool"
184,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
185,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
186,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
187,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
188,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
189,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
190,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
191,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
192,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
193,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
194,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
195,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
196,28,1.0,gptoss-20b,6,"system,user,assistant,tool"
197,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
198,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
199,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
200,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
201,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
202,28,0.7857,gptoss-20b,6,"system,user,assistant,tool"
203,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
204,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
205,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
206,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
207,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
208,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
209,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
210,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
211,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
212,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
213,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
214,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
215,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
216,28,1.0,gptoss-20b,6,"system,user,assistant,tool"
217,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
218,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
219,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
220,28,1.0,gptoss-20b,6,"system,user,assistant,tool"
221,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
222,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
223,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
224,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
225,28,1.0,gptoss-20b,6,"system,user,assistant,tool"
226,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
227,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
228,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
229,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
230,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
231,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
232,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
233,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
234,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
235,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
236,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
237,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
238,28,1.0,gptoss-20b,6,"system,user,assistant,tool"
239,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
240,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
241,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
242,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
243,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
244,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
245,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
246,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
247,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
248,28,0.7857,gptoss-20b,6,"system,user,assistant,tool"
249,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
250,28,0.7857,gptoss-20b,6,"system,user,assistant,tool"
251,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
252,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
253,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
254,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
255,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
256,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
257,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
258,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
259,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
260,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
261,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
262,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
263,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
264,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
265,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
266,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
267,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
268,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
269,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
270,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
271,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
272,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
273,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
274,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
275,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
276,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
277,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
278,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
279,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
280,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
281,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
282,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
283,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
284,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
285,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
286,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
287,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
288,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
289,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
290,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
291,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
292,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
293,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
294,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
295,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
296,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
297,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
298,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
299,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
300,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
301,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
302,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
303,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
304,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
305,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
306,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
307,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
308,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
309,28,0.7857,gptoss-20b,6,"system,user,assistant,tool"
310,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
311,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
312,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
313,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
314,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
315,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
316,28,0.7857,gptoss-20b,6,"system,user,assistant,tool"
317,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
318,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
319,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
320,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
321,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
322,28,0.7857,gptoss-20b,6,"system,user,assistant,tool"
323,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
324,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
325,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
326,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
327,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
328,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
329,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
330,28,0.8571,gptoss-20b,6,"system,user,assistant,tool"
331,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
332,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
333,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
334,28,0.8929,gptoss-20b,6,"system,user,assistant,tool"
335,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
336,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
337,28,0.9643,gptoss-20b,6,"system,user,assistant,tool"
338,28,0.9286,gptoss-20b,6,"system,user,assistant,tool"
339,28,0.8214,gptoss-20b,6,"system,user,assistant,tool"
340,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
341,24,0.9583,gptoss-20b,6,"system,user,assistant,tool"
342,24,0.7917,gptoss-20b,6,"system,user,assistant,tool"
343,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
344,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
345,24,0.9583,gptoss-20b,6,"system,user,assistant,tool"
346,24,0.9583,gptoss-20b,6,"system,user,assistant,tool"
347,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
348,24,0.9167,gptoss-20b,6,"system,user,assistant,tool"
349,24,0.7917,gptoss-20b,6,"system,user,assistant,tool"
350,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
351,24,0.9167,gptoss-20b,6,"system,user,assistant,tool"
352,24,0.9583,gptoss-20b,6,"system,user,assistant,tool"
353,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
354,24,0.7917,gptoss-20b,6,"system,user,assistant,tool"
355,24,0.7083,gptoss-20b,6,"system,user,assistant,tool"
356,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
357,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
358,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
359,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
360,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
361,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
362,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
363,24,0.9583,gptoss-20b,6,"system,user,assistant,tool"
364,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
365,24,0.9583,gptoss-20b,6,"system,user,assistant,tool"
366,24,1.0,gptoss-20b,6,"system,user,assistant,tool"
367,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
368,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
369,24,0.9167,gptoss-20b,6,"system,user,assistant,tool"
370,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
371,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
372,24,0.8333,gptoss-20b,6,"system,user,assistant,tool"
373,24,0.9167,gptoss-20b,6,"system,user,assistant,tool"
374,24,0.7917,gptoss-20b,6,"system,user,assistant,tool"
375,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
376,24,0.875,gptoss-20b,6,"system,user,assistant,tool"
377,24,0.9583,gptoss-20b,6,"system,user,assistant,tool"
378,20,0.95,gptoss-20b,6,"system,user,assistant,tool"
379,20,0.9,gptoss-20b,6,"system,user,assistant,tool"
380,20,0.85,gptoss-20b,6,"system,user,assistant,tool"
381,20,0.95,gptoss-20b,6,"system,user,assistant,tool"
382,20,0.9,gptoss-20b,6,"system,user,assistant,tool"
383,20,0.95,gptoss-20b,6,"system,user,assistant,tool"
384,20,0.85,gptoss-20b,6,"system,user,assistant,tool"
385,20,0.85,gptoss-20b,6,"system,user,assistant,tool"
386,20,0.95,gptoss-20b,6,"system,user,assistant,tool"
387,20,1.0,gptoss-20b,6,"system,user,assistant,tool"
388,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
389,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
390,20,0.9,gptoss-20b,6,"system,user,assistant,tool"
391,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
392,20,0.7,gptoss-20b,6,"system,user,assistant,tool"
393,20,0.9,gptoss-20b,6,"system,user,assistant,tool"
394,20,0.95,gptoss-20b,6,"system,user,assistant,tool"
395,20,0.9,gptoss-20b,6,"system,user,assistant,tool"
396,20,0.85,gptoss-20b,6,"system,user,assistant,tool"
397,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
398,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
399,20,0.75,gptoss-20b,6,"system,user,assistant,tool"
400,20,0.7,gptoss-20b,6,"system,user,assistant,tool"
401,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
402,20,0.85,gptoss-20b,6,"system,user,assistant,tool"
403,20,0.85,gptoss-20b,6,"system,user,assistant,tool"
404,20,0.85,gptoss-20b,6,"system,user,assistant,tool"
405,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
406,20,0.95,gptoss-20b,6,"system,user,assistant,tool"
407,20,0.95,gptoss-20b,6,"system,user,assistant,tool"
408,20,0.8,gptoss-20b,6,"system,user,assistant,tool"
409,20,0.9,gptoss-20b,6,"system,user,assistant,tool"
410,20,1.0,gptoss-20b,6,"system,user,assistant,tool"
411,20,0.7,gptoss-20b,6,"system,user,assistant,tool"
412,20,0.75,gptoss-20b,6,"system,user,assistant,tool"
413,20,0.75,gptoss-20b,6,"system,user,assistant,tool"
414,20,0.9,gptoss-20b,6,"system,user,assistant,tool"
415,20,0.7,gptoss-20b,6,"system,user,assistant,tool"
416,20,1.0,gptoss-20b,6,"system,user,assistant,tool"
417,16,0.875,gptoss-20b,6,"system,user,assistant,tool"
418,16,0.875,gptoss-20b,6,"system,user,assistant,tool"
419,16,0.8125,gptoss-20b,6,"system,user,assistant,tool"
420,16,0.9375,gptoss-20b,6,"system,user,assistant,tool"
421,16,0.8125,gptoss-20b,6,"system,user,assistant,tool"
422,16,0.875,gptoss-20b,6,"system,user,assistant,tool"
423,16,0.9375,gptoss-20b,6,"system,user,assistant,tool"
424,12,0.8333,gptoss-20b,6,"system,user,assistant,tool"
425,12,0.8333,gptoss-20b,6,"system,user,assistant,tool"
426,12,0.8333,gptoss-20b,6,"system,user,assistant,tool"
427,12,0.9167,gptoss-20b,6,"system,user,assistant,tool"
428,12,0.75,gptoss-20b,6,"system,user,assistant,tool"
429,12,0.8333,gptoss-20b,6,"system,user,assistant,tool"
430,12,1.0,gptoss-20b,6,"system,user,assistant,tool"
431,12,1.0,gptoss-20b,6,"system,user,assistant,tool"
432,12,1.0,gptoss-20b,6,"system,user,assistant,tool"
433,12,0.75,gptoss-20b,6,"system,user,assistant,tool"
434,12,1.0,gptoss-20b,6,"system,user,assistant,tool"
435,12,0.8333,gptoss-20b,6,"system,user,assistant,tool"
436,12,0.9167,gptoss-20b,6,"system,user,assistant,tool"
437,12,0.9167,gptoss-20b,6,"system,user,assistant,tool"
438,12,0.8333,gptoss-20b,6,"system,user,assistant,tool"
439,12,0.6667,gptoss-20b,6,"system,user,assistant,tool"
440,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
441,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
442,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
443,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
444,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
445,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
446,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
447,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
448,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
449,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
450,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
451,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
452,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
453,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
454,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
455,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
456,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
457,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
458,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
459,8,0.625,gptoss-20b,6,"system,user,assistant,tool"
460,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
461,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
462,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
463,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
464,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
465,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
466,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
467,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
468,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
469,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
470,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
471,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
472,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
473,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
474,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
475,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
476,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
477,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
478,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
479,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
480,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
481,8,1.0,gptoss-20b,6,"system,user,assistant,tool"
482,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
483,8,0.875,gptoss-20b,6,"system,user,assistant,tool"
484,8,0.75,gptoss-20b,6,"system,user,assistant,tool"
